Active,Curr,Loc,Gcis,Gcis-Sub,Comp_Id,Comp_Name,Cusip,Total_Assets,Debt_Liabilities,Debt_Longterm,Rev_Total,RD_Expense,Shares_Out,Share_End,Net_Income,Fyear
A,USD,VGB,45,45102010,41502,GLOBAL ENGINE GROUP HLDG LTD,G39711109,4.139,0,0,6.333,,16,,0.332,2024
A,USD,USA,45,45103020,41539,XPERI INC,98423J101,667.76,65.353,19.932,493.688,191.352,44.328,10.27,-14.008,2024
A,USD,CYM,45,45301020,41548,INTCHAINS GROUP LTD  -ADR,4.58E+108,149.264,0.037,0,38.603,14.994,60.01,3.3,7.055,2024
A,USD,ISR,45,45203010,41569,PARAZERO TECHNOLOGIES LTD,M7S13T102,5.738,0.203,0.217,0.932,2.143,12.817,2.03,-11.054,2024
A,USD,CYM,45,45102010,41641,ARB IOT GROUP LTD,G0447T118,57.852,0.027,0.002,12.335,,26.438,0.544135,-11.659,2024
A,USD,USA,45,45103010,41982,VOCODIA HOLDINGS CORP,92891Q101,0.098,0.183,0,0.05,1.354,300.213,0.0072,-10.027,2024
A,USD,CYM,45,45103010,42013,XIAO-I CORP -ADR,98423X209,85.511,43.177,10.167,70.314,34.658,10.65,5.77,-14.505,2024
A,USD,USA,45,45203010,42214,UNUSUAL MACHINES INC,91532F102,16.108,0.068,0.262,5.565,0.091,15.122,16.82,-31.98,2024
A,USD,CAN,45,45103010,42244,LUMINE GROUP INC,55027C106,1288.448,7.439,279.064,668.37,108.475,256.62,29.0045,-258.909,2024
A,USD,VGB,45,45301020,42262,SEALSQ CORP,G79483106,97.566,5.155,3.721,10.981,4.985,107.54,6.15,-21.201,2024
A,USD,USA,45,45203010,42284,CRANE NXT CO,224441105,2386.5,220.6,593.3,1486.8,39.5,57.197,58.22,184.1,2024
A,USD,VGB,45,45102010,43140,ALPHA TECHNOLOGY GROUP LTD,G0232G115,7.699,0.269,0.17,1.59,,15.263,6.78,-0.706,2024
A,USD,USA,45,45103010,43211,REALPHA TECH CORP,75607T105,11.994,0.781,5.196,0.948,,45.865,2.89,-26.023,2024
A,USD,USA,45,45103010,43279,BLOCKCHAIN DIGITAL INFRA INC,93919108,1.115,0.52,0.055,0.616,,0.909,2.63,-8.726,2024
A,USD,GBR,45,45301020,43285,ARM HOLDINGS PLC,42068205,8932,40,316,4007,2071,1056.514,106.79,792,2024
A,USD,USA,45,45103010,43288,KLAVIYO INC,49845K101,1273.308,20.989,32.449,937.464,238.459,272.758,41.24,-46.142,2024
A,USD,CYM,45,45203020,43363,TUNGRAY TECHNOLOGIES INC,G9124M106,29.908,0.558,2.045,12.81,1.063,16.353,2.2,-0.48,2024
A,USD,CYM,45,45102010,43425,TRIDENT DG TEC HLDG LTD -ADR,89616X106,3.034,0.423,2.028,0.465,0.763,64.546,2.204,-8.123,2024
A,USD,CYM,45,45203015,43666,CCSC TECHNOLOGY INTL HOL LTD,G1993R118,15.325,0.509,0.761,17.631,0.654,11.581,1.6,-1.41,2024
A,USD,VGB,45,45102010,43856,3 E NETWORK TECHNO GROUP LTD,G8849D128,3.861,0,0,4.562,0.192,10,,1.548,2024
A,USD,CYM,45,45102010,43857,YOUXIN TECHNOLOGY LTD,G9876W112,0.958,1.433,0.083,0.521,1.14,31.25,,-1.281,2024
A,USD,USA,45,45203015,45020,WETOUCH TECHNOLOGY INC,961881208,128.019,0.572,0.482,42.28,0,11.932,1.77,6.031,2024
A,USD,CYM,45,45102010,45039,ORANGEKLOUD TECHNOLOGY INC,G6781F119,11.737,0.188,0.181,2.962,0.023,23.359,3.02,-6.336,2024
A,USD,USA,45,45301020,45094,ASTERA LABS INC,04626A103,1054.508,1.286,1.788,396.29,200.83,162.018,132.45,-83.421,2024
A,USD,USA,45,45103020,45281,RUBRIK INC,781154109,1422.974,10.087,340.723,886.544,531.615,189.767,73.27,-1154.82,2024
A,USD,USA,45,45103020,45320,SILVACO GROUP INC,82728C102,142.345,2.206,3.874,59.68,20.74,28.527,8.08,-39.404,2024
A,USD,CYM,45,45203030,45329,LIANHE SOWELL INTERNA GR LTD,G5480C104,30.729,2.223,0.426,36.54,3.463,50,,3.125,2024
A,USD,ISR,45,45203015,45400,GAUZY LTD,M4757U106,138.245,18.897,29.476,103.527,17.59,18.72,9.91,-53.182,2024
A,USD,CYM,45,45103010,45452,WELLCHANGE HOLDING CMPNY LTD,G9545M123,6.695,0.525,0.078,2.309,,20,0.9601,-0.432,2024
A,USD,JPN,45,45201020,45539,PICOCELA INC -ADR,71989C208,8.619,1.573,2.315,5.475,0.342,24.934,,-3.35,2024
A,USD,USA,45,45103010,45551,SERVICETITAN INC,81764X103,1768.648,14.069,151.341,771.878,263.054,90.048,102.77,-239.094,2024
A,USD,USA,45,45103010,45768,SAILPOINT INC,78781J109,7411.916,4.586,1042.299,861.611,169.73,499.053,,-315.83,2024
A,USD,USA,45,45103020,50290,ONESTREAM INC,68278B107,823.221,3.237,15.357,489.407,156.812,173.652,28.52,-216.201,2024
A,USD,USA,45,45103010,50341,FATPIPE INC,311921100,28.288,0.83,5.757,16.289,,13.026,,1.966,2024
A,USD,CYM,45,45103010,50465,YXT.COM GRP HOLDING LTD -ADR,988740106,112.606,23.559,19.586,45.374,15.906,60.076,2.36,-12.57,2024
A,USD,CYM,45,45103010,50535,BELIVE HOLDINGS,G09675102,0.611,0.253,0,1.356,,8.153,,-4.036,2024
A,USD,CYM,45,45103010,50621,DIGINEX LIMITED,G28687104,6.243,0.127,0.111,2.041,0.831,22.994,88.7,-5.213,2024
A,USD,CYM,45,45103010,50811,PONY AI INC,732908108,1050.821,3.97,10.991,75.025,240.179,350.293,14.35,-274.121,2024
A,USD,USA,45,45203030,50831,INGRAM MICRO HOLDING CORP,457152106,18779.69,278.749,3537.773,47983.671,0,234.826,19.39,264.222,2024
A,USD,USA,45,45202030,51008,SANDISK CORP,80004C200,13506,825,171,6663,1061,,,-672,2024
A,USD,JPN,45,45102010,51025,ROBOT CONSULTING CO LTD -ADR,77106A108,2.097,0.003,0.003,4.511,0.575,42.21,,-3.571,2024
A,USD,CYM,45,45203010,51031,PHAOS TECHNOLGY HOLDINGS LTD,G7049C104,1.48,0.126,0.077,0.129,0.107,25.727,,-3.931,2024
A,USD,CYM,45,45202030,51423,BGIN BLOCKCHAIN LTD,G17429104,270.788,0.322,0.123,302.278,16.374,107.813,,65.932,2024
A,USD,USA,45,45103010,51461,CIRCLE INTERNET GROUP INC,172573107,45834.409,2.637,53.791,1676.253,,56.353,,155.667,2024
A,USD,CYM,45,45103010,51705,PLATINUM ANALYTICS CYMAN LTD,G71264108,0.903,0,0,2.214,0.127,15.759,,0.778,2024
A,USD,CYM,45,45102010,51863,GROWHUB LTD (THE),G4149Y102,3.144,4.053,0.112,0.174,,21.55,,-1.728,2024
A,USD,USA,45,45203010,51921,RALLIANT CORP,750940108,4719.4,12,59.7,2154.7,163.5,,,354.6,2024
A,USD,USA,45,45301020,60707,AMBIQ MICRO INC,23193105,104.278,0.633,0.333,76.067,37.168,0.435,,-39.661,2024
A,USD,USA,45,45202030,60801,SOCKET MOBILE INC,8.34E+204,27.346,4.5,2.285,18.763,4.721,7.606,1.33,-2.242,2024
A,USD,USA,45,45103010,60849,FIGMA INC,316841105,1793.148,10.937,17.833,749.011,751.12,214.906,,-732.12,2024
A,USD,USA,45,45203030,61028,CLIMB GLOBAL SOLUTIONS INC,946760105,469.179,1.214,1.876,465.607,0,4.601,126.75,18.61,2024
A,USD,VGB,45,45203020,61030,DESWELL INDUSTRIES INC,250639101,120.208,0,0,67.61,,15.935,2.355,11.138,2024
A,USD,CYM,45,45102010,61080,TECHCREATE GROUP LTD,G8726A106,2.072,0.14,0.481,2.274,0,17.5,,-0.742,2024
A,USD,NLD,45,45301010,61214,ASML HOLDING NV,N07059210,50305.425,1116.999,4052.938,29260.936,4455.675,393.284,693.08,7838.973,2024
A,USD,USA,45,45103010,61321,SMITH MICRO SOFTWARE INC,832154405,48.046,1.279,1.287,20.555,14.085,17.673,1.31,-48.697,2024
A,USD,CAN,45,45203010,61356,NOVANTA INC,67000B104,1388.511,15.329,455.672,949.245,95.515,35.938,152.77,64.087,2024
A,USD,USA,45,45103010,61461,VIA TRANSPORTATION INC,92556W104,378.769,8.307,74.299,337.63,88.987,12.712,,-90.281,2024
A,USD,USA,45,45203010,61562,ADVANCED ENERGY INDS INC,7973100,2261.894,17.826,653.873,1482.042,211.834,37.711,115.63,54.214,2024
I,USD,USA,45,45202030,61587,INTEVAC INC,461148108,109.722,1.397,5.402,63.978,14.768,27.007,3.4,-39.799,2024
A,USD,USA,45,45202030,61591,NETAPP INC,64110D104,10823,790,2701,6572,1012,201,89.75,1186,2024
A,USD,USA,45,45201020,61646,WESTELL TECH INC  -CL A,957541303,52.841,0.351,2.356,42.44,4.688,10.131,2.15,13.401,2024
A,USD,USA,45,45203010,61766,ASTROTECH CORP,46484309,37.64,0.227,0.073,1.664,6.79,1.702,8.9,-11.666,2024
A,USD,NLD,45,45301010,61814,BE SEMICONDUCTOR INDUSTRIES,73320103,1278.069,6.942,557.002,628.924,76.929,79.312,136.996,188.419,2024
A,USD,CYM,45,45102010,61836,BLACK TITAN CORP,G1156E102,2.923,0,0,0,0,0.914,3.26,-4.706,2024
A,USD,CAN,45,45103010,61870,OPEN TEXT CORP,683715106,14205.707,115.469,6577.444,5769.577,893.932,264.665,30.04,465.09,2024
A,USD,ISR,45,45103010,61902,NICE LTD,653656108,5295.906,471.345,92.258,2735.272,360.607,63.25,169.84,439.499,2024
A,USD,USA,45,45102010,62057,WIDEPOINT CORP,967590209,71.581,0.735,4.2,142.572,0,9.486,4.84,-1.934,2024
A,USD,USA,45,45103010,62178,PAID INC,69561N402,8.44,0.033,0.085,18.586,,8.067,3,0.764,2024
A,USD,USA,45,45203010,62217,LIGHTPATH TECHNOLOGIES INC,532257805,48.087,1.446,8.913,31.726,2.4,39.255,1.26,-8.007,2024
A,USD,USA,45,45203020,62262,FORWARD INDUSTRIES INC,349932103,14.768,1.004,2.429,30.195,,1.101,3.73,-1.951,2024
A,USD,USA,45,45201020,62549,KVH INDUSTRIES INC,482738101,155.081,0.66,0.569,113.828,8.439,19.784,5.7,-11.048,2024
A,USD,USA,45,45201020,62553,OPTICAL CABLE CORP,683827208,40.358,8.794,4.15,66.674,0.999,8.22,2.45,-4.21,2024
A,USD,ISR,45,45201020,62956,BOS BETTER ONLINE SOLUTIONS,M20115180,34.343,0.615,1.556,39.949,0.175,5.793,3.3,2.3,2024
I,USD,USA,45,45103010,63080,ANSYS INC,03662Q105,8051.431,24.487,841.144,2544.809,528.014,87.536,337.33,575.692,2024
A,USD,FRA,45,45103010,63169,DASSAULT SYSTEMES SE,237545108,16094.866,556.377,2612.197,6433.018,1331.619,1312.809,34.689,1242.582,2024
A,USD,ISR,45,45103020,63185,CHECK POINT SOFTWARE TECHN,M22465104,5754.5,8.8,21,2565,394.9,108.369,186.7,845.7,2024
A,USD,USA,45,45103010,63290,PEGASYSTEMS INC,705573103,1768.273,482.021,67.647,1497.18,298.074,86.112,93.2,99.189,2024
A,USD,USA,45,45103010,63337,MGT CAPITAL INVESTMENTS INC,55302P202,0.764,1.917,0,0.322,,2490.671,0.0003,5.521,2024
A,USD,USA,45,45202030,63446,AINOS INC,00902F402,28.82,3,9,0.021,8.414,15.427,0.456,-14.863,2024
A,USD,USA,45,45103010,63454,AWARE INC,05453N100,42.644,0.656,3.588,17.389,7.757,21.097,1.95,-4.431,2024
A,USD,USA,45,45202030,63520,TRANSACT TECHNOLOGIES INC,892918103,44.034,3.955,0.231,43.384,6.977,10.023,4.09,-9.863,2024
A,USD,USA,45,45203010,63531,MICROVISION INC,594960304,121.161,26.93,24.708,4.696,49.015,224.993,1.31,-96.915,2024
A,USD,USA,45,45203030,63986,EPLUS INC,294268107,1884.805,33.056,24.917,2068.789,0,26.526,61.03,107.978,2024
A,USD,USA,45,45103010,64077,SIDECHANNEL INC,17253H209,3.951,0,0,7.4,0.546,225.975,0.04298,-0.904,2024
A,USD,USA,45,45201020,64088,VIASAT INC,92552V100,15448.784,569.135,6946.417,4519.571,142.394,130.21,10.42,-574.962,2024
A,USD,ISR,45,45203015,64278,ELTEK LTD,M40184208,60.155,0.827,5.19,46.527,0.187,6.714,11.06,4.224,2024
A,USD,USA,45,45201020,64356,CIENA CORP,171779309,5641.337,30.55,1601.703,4014.955,767.497,142.656,63.51,83.956,2024
I,USD,USA,45,45201020,64637,EMCORE CORP,290846401,93.913,3.255,18.247,85.896,12.922,9.073,2.21,-31.238,2024
A,USD,USA,45,45103020,64645,BIO-KEY INTERNATIONAL INC,09060C507,8.616,1.684,0.094,6.93,2.511,3.715,1.71,-4.301,2024
A,USD,USA,45,45301020,64766,RAMBUS INC,750917106,1343.136,5.617,24.534,556.624,162.881,106.843,52.86,179.821,2024
A,USD,USA,45,45301020,64853,QORVO INC,74736K101,5933.131,16.562,1594.498,3718.971,747.709,92.92,72.41,55.615,2024
A,USD,USA,45,45301010,64915,INTEST CORP,461147100,152.288,9.483,16.559,130.69,8.548,12.378,8.59,2.891,2024
A,USD,USA,45,45103010,65021,8X8 INC,282914100,683.177,22.695,387.567,715.07,123.211,134.355,2,-27.212,2024
A,USD,USA,45,45301020,65036,QUICKLOGIC CORP,74837P405,51.933,20.212,1.649,20.112,6.544,15.336,11.3,-3.841,2024
A,USD,USA,45,45301010,65286,AEHR TEST SYSTEMS,00760J108,148.508,0.909,9.921,58.968,10.463,29.877,9.54,-3.91,2024
I,USD,USA,45,45203010,65421,FARO TECHNOLOGIES INC,311642102,483.005,4.474,84.323,342.427,40.056,18.955,25.36,-9.066,2024
A,USD,ISR,45,45103010,65460,RADCOM,M81865111,130.574,0.966,2.438,61.009,17.975,15.916,12.36,6.968,2024
A,USD,USA,45,45203010,65552,IDENTIV INC,45170X205,163.225,0.852,1.167,26.628,3.887,23.431,3.66,74.82,2024
A,USD,USA,45,45203010,65607,OSI SYSTEMS INC,671044105,1936.008,401.873,150.51,1538.758,65.275,17.055,137.52,128.154,2024
A,USD,CAN,45,45103020,65986,BLACKBERRY LTD,09228F103,1295.6,15,224,534.9,108.8,596.231,4.71,-79,2024
A,USD,USA,45,45103010,66009,BITMINE IMMERSION TECH INC,09175A206,7.284,1.625,0,3.31,,49.913,0.578,-3.293,2024
A,USD,USA,45,45301020,66032,POWER INTEGRATIONS INC,739276103,828.826,2.929,12.631,418.973,100.79,56.837,61.7,32.234,2024
A,USD,CAN,45,45103010,66326,DESCARTES SYSTEMS GROUP INC,249906108,1647.384,3.178,4.718,651,95.497,85.606,115.83,143.273,2024
A,USD,USA,45,45203030,66586,PC CONNECTION INC,69318J100,1299.354,1.805,1.552,2802.118,0,26.3,69.27,87.095,2024
A,USD,USA,45,45103010,66589,GIVEMEPOWER CORP,376366100,0.008,0,0.262,0,,43.793,0.00705,-0.022,2024
A,USD,USA,45,45103020,66686,ONESPAN INC,68287N100,338.734,2.351,6.932,243.179,32.423,38.058,18.54,57.082,2024
A,USD,CYM,45,45102010,74362,CHOWCHOW CLOUD INTL HLDS LTD,G2124J108,6.139,0.065,0.607,23.409,,32.5,,1.528,2024
A,USD,USA,45,45103020,74382,NETSKOPE INC,64119N608,858.506,10.267,652.43,538.268,254.189,104.59,,-354.51,2024
A,USD,USA,45,45103010,74793,GLOO HOLDINGS INC,379598105,120.824,3.862,70.054,23.216,13.551,24.604,,-85.689,2024
A,USD,USA,45,45301010,74813,QNITY ELECTRONICS INC,74743L100,12273,30,100,4335,314,,,693,2024
A,USD,USA,45,45103010,75133,RANK ONE COMPUTING CORP,753040104,6.446,0.7,1.203,13.705,5.684,14.985,,-0.698,2024
A,USD,USA,45,45202030,75270,VIRTUIX HOLDINGS INC,92835U101,5.775,2.795,0.655,3.59,2.185,8.26,,-14.649,2024
A,USD,AUS,45,45103010,75508,BRAIIN LTD,Q17375108,0.845,2.685,0,0,,44.278,,-1.715,2024
A,USD,JPN,45,45301010,100245,ADVANTEST CORP,00762U200,5704.286,534.214,90.184,5206.766,476.792,733.719,43.279,1076.316,2024
I,USD,GBR,45,45201020,100401,SPIRENT COMMUNICATIONS,84856M209,614.2,7.6,12.7,460.2,99,144.05,8.867,12.9,2024
A,USD,CHE,45,45202030,102696,LOGITECH INTERNATIONAL SA,H50430232,3538.504,15.78,76.622,4554.9,309.008,148.509,84.41,631.529,2024
A,USD,DEU,45,45103010,103487,SAP SE,803054204,76739.441,4069.814,6957.301,35382.843,6744.026,1166.589,246.21,3234.317,2024
A,USD,CAN,45,45203010,105478,MICROMEM TECHNOLOGIES INC,59509P106,0.283,3.902,0.045,0,0,572.986,0.059,-3.063,2024
A,USD,CAN,45,45103010,105811,HIVE DIGITAL TECHNOLOGIE LTD,433921103,531.598,41.866,13.295,115.279,,165.615,1.45,-2.996,2024
A,USD,USA,45,45203015,106233,LIGHTWAVE LOGIC INC,532275104,37.808,0.168,2.599,0.096,16.807,123.302,2.1,-22.535,2024
A,USD,CAN,45,45201020,106965,SANGOMA TECHNOLOGIES CORP,80100R408,400.645,22.597,66.512,247.284,39.543,33.34,5.01,-8.659,2024
A,USD,CAN,45,45201020,107399,ENABLENCE TECHNOLOGIES INC,292483302,4.131,1.035,22.074,1.601,2.767,18.914,0.4,-14.108,2024
A,USD,USA,45,45103010,107446,NETSOL TECHNOLOGIES INC,64115A402,64.186,6.884,0.785,61.393,1.403,11.421,2.54,0.684,2024
A,USD,USA,45,45103010,109826,MANHATTAN ASSOCIATES INC,562750109,757.551,3.532,47.794,1042.352,137.689,60.921,270.24,218.364,2024
A,USD,USA,45,45301010,110039,AMKOR TECHNOLOGY INC,31652100,6944.328,318.469,1104.122,6317.692,162.951,246.684,25.69,354.012,2024
A,USD,USA,45,45301010,110760,AXT INC,00246W103,339.314,47.8,7.796,99.361,14.543,45.358,2.17,-11.624,2024
A,USD,USA,45,45102010,111000,HACKETT GROUP INC,404609109,191.877,0.965,14.711,313.855,,27.491,30.72,29.63,2024
A,USD,USA,45,45103010,111534,STRATEGY INC,594972408,25843.685,10.901,7247.561,463.456,118.486,245.778,289.62,-1166.661,2024
A,USD,USA,45,45102010,111864,COGNIZANT TECH SOLUTIONS,192446102,19966,193,1310,19736,,495,76.9,2240,2024
A,USD,GGY,45,45102010,111880,AMDOCS,G02602103,6386.142,39.983,749.753,5004.989,360.798,112.891,87.48,493.197,2024
A,USD,CAN,45,45203020,112158,CELESTICA INC,15101Q207,5988.2,52.2,879.6,9646,78,116.1,92.3,428,2024
A,USD,USA,45,45203010,114203,CEMTREX INC,15130G873,44.115,8.69,14.429,66.864,3.357,29.782,0.115,-7.23,2024
A,USD,USA,45,45101010,115313,THEGLOBE.COM INC,88335R101,0.024,1.113,0,0,,441.48,0.1998,-0.205,2024
A,USD,USA,45,45201020,115831,NETWORK-1 TECHNOLOGIES INC,64121N109,45.414,0.024,0,0.1,,22.962,1.33,-3.034,2024
A,USD,USA,45,45103010,116166,REPOSITRAK INC,700215304,51.597,0.282,0.199,20.453,,18.235,15.29,5.958,2024
A,USD,CAN,45,45102020,117027,MAPATH CAPITAL CORP,56509K103,0,0.062,0,0,,26.125,0.005,-0.089,2024
A,USD,USA,45,45301020,117768,NVIDIA CORP,67066G104,111601,288,9982,130497,12914,24477,120.07,72880,2024
A,USD,USA,45,45301010,119275,MKS INC,55306N104,8590,81,4699,3586,271,67.4,104.39,190,2024
A,USD,USA,45,45201020,119574,EXTREME NETWORKS INC,30226D106,1042.594,19.873,219.731,1117.203,211.931,130.284,13.45,-85.964,2024
A,USD,ISR,45,45201020,120860,AUDIOCODES LTD,M15342104,335.901,5.954,30.508,242.176,52.18,29.68,9.74,15.311,2024
A,USD,USA,45,45201020,121077,F5 INC,315616102,5613.004,33.779,215.785,2816.12,490.12,58.094,220.2,566.778,2024
I,USD,USA,45,45201020,121718,JUNIPER NETWORKS INC,48203R104,10008,444.2,1351.2,5073.6,1150.5,332.6,37.45,287.9,2024
A,USD,USA,45,45203010,121759,POWERFLEET INC,73931J109,910.071,46.708,240.351,362.515,16.061,133.316,5.49,-50.987,2024
A,USD,USA,45,45103010,122175,VIRNETX HOLDING CORP,92823T207,49.609,0,,0.005,6.038,4.239,7.85,-18.175,2024
A,USD,USA,45,45301020,122229,SOLARWINDOW TECHNOLOGIES INC,83417L106,5.004,0,0,0,0.594,53.198,0.3,-3.055,2024
A,USD,USA,45,45201020,122902,NETSCOUT SYSTEMS INC,64115T104,2186.578,10.995,32.509,822.679,152.864,72.06,21.01,-366.922,2024
A,USD,USA,45,45103010,124036,EGAIN CORP,28225C806,127.852,1.179,2.592,92.803,26.626,29.16,6.31,7.78,2024
A,USD,USA,45,45201020,124355,ALTIGEN COMMUNICATIONS INC,21489109,15.649,0.104,0.049,13.619,4.268,24.919,0.597106,1.56,2024
A,USD,ISR,45,45103020,125074,RADWARE LTD,M81873107,618.676,4.75,13.519,274.88,74.723,42.555,22.53,6.038,2024
A,USD,USA,45,45103010,126020,INTELLICHECK INC,45817G201,20.933,0,0,19.997,3.857,19.782,2.8,-0.918,2024
A,USD,USA,45,45202030,126318,IMMERSION CORP,452521107,1102.273,48.796,224.191,1555.876,,32.503,7.23,64.284,2024
A,USD,USA,45,45301010,126423,ONTO INNOVATION INC,683344105,2117.091,5.416,9.743,987.321,116.767,49.238,166.67,201.67,2024
A,USD,USA,45,45203010,126721,TELEDYNE TECHNOLOGIES INC,879360105,14200.5,30.5,2758.3,5670,292.6,46.707,464.13,819.2,2024
A,USD,ISR,45,45301020,127114,METALINK LTD,M69897110,2.046,0,0,0,0,1.256,0.4321,0.078,2024
A,USD,CAN,45,45201020,128121,QUARTERHILL INC,747713105,230.108,40.99,20.076,153.305,1.377,115.786,1.12,-11.022,2024
A,USD,CYM,45,45201020,132525,UTSTARCOM HOLDINGS CORP,G9310A122,68.2,1.184,0.404,10.878,5.085,9.157,2.9,-4.368,2024
A,USD,DEU,45,45301020,132740,INFINEON TECHNOLOGIES AG,45662N103,31942.125,639.088,5124.972,16679.859,2213.943,1299.163,35.111,1451.053,2024
A,USD,USA,45,45301020,133288,SILICON LABORATORIES INC,826919102,1222.674,5.878,15.549,584.386,332.225,32.458,124.22,-191.01,2024
A,USD,ISR,45,45301010,133564,CAMTEK LTD,M20791105,892.042,2.488,204.586,429.234,38.287,45.449,80.77,118.515,2024
A,USD,USA,45,45103010,133869,LIVEPERSON INC,538146309,607.778,0.156,527.07,312.474,99.917,91.191,1.52,-134.273,2024
A,USD,ISR,45,45301010,133905,NOVA LTD,M7516K103,1390.422,187.733,48.363,672.396,110.257,29.278,196.95,183.762,2024
A,USD,USA,45,45202030,133949,QUALSTAR CORP,74758R307,6.725,0.137,0.245,8.044,,1.411,4.0756,-0.471,2024
A,USD,USA,45,45301020,134932,ON SEMICONDUCTOR CORP,682189105,14089.8,31.8,3611.3,7082.3,612.7,422.955,63.05,1572.8,2024
A,USD,USA,45,45301020,135044,PIXELWORKS INC,72581M404,64.072,2.036,1.45,43.206,31.337,59.727,0.7295,-28.719,2024
A,USD,USA,45,45301020,135788,CEVA INC,157210105,308.948,2.598,2.963,106.939,71.616,23.627,31.55,-8.786,2024
A,USD,USA,45,45201020,135965,RIBBON COMMUNICATIONS INC,762544104,1162.554,15.568,368.102,833.881,179.941,175.599,4.16,-54.235,2024
A,USD,USA,45,45301020,137310,MARVELL TECHNOLOGY INC,573874104,20204.5,177.8,4165.3,5767.3,1950.4,866,112.86,-885,2024
A,USD,USA,45,45301010,137573,ENTEGRIS INC,29362U104,8394.62,15.691,4053.264,3241.208,316.111,151.122,99.06,292.787,2024
A,USD,USA,45,45301010,137602,AXCELIS TECHNOLOGIES INC,54540208,1348.781,5.815,67.65,1017.865,105.497,32.365,69.87,200.992,2024
A,USD,USA,45,45201020,138467,LANTRONIX INC,516548203,136.208,4.769,21.782,160.327,20.282,37.873,3.55,-4.516,2024
A,USD,ISR,45,45201020,138501,CERAGON NETWORKS LTD,M22013102,344.996,28.171,12.936,394.19,34.951,88.393,4.67,24.063,2024
A,USD,ISR,45,45103010,138521,MIND CTI LTD,M70240102,30.702,0.188,0.637,21.446,3.391,20.366,1.975,4.63,2024
A,USD,USA,45,45203020,139804,TTM TECHNOLOGIES INC,87305R109,3472.494,12.165,1003.853,2442.753,31.845,101.997,24.75,56.299,2024
A,USD,USA,45,45201020,141178,INSEEGO CORP,45782B302,99.999,16.251,44.457,191.244,20.596,14.991,10.26,4.572,2024
A,USD,USA,45,45203010,141887,VERIFYME INC,92346X206,16.067,0.608,1.614,24.207,0.07,10.539,1.36,-3.824,2024
A,USD,USA,45,45301020,142814,SYNAPTICS INC,87157D109,2825,17.5,1004.8,959.4,336.3,39.568,88.2,125.6,2024
A,USD,IRL,45,45102010,143357,ACCENTURE PLC,G1151C101,55932.363,1672.431,2448.118,64896.464,1150.43,625.28,341.95,7264.787,2024
A,USD,USA,45,45301010,144437,PDF SOLUTIONS INC,693282105,315.289,1.675,3.504,179.465,53.566,38.801,27.08,4.057,2024
I,USD,USA,45,45103010,147242,VERINT SYSTEMS INC,92343X100,2290.049,106.766,342.542,909.186,149.305,62.135,25.38,82.267,2024
A,USD,USA,45,45103010,148170,RIOT PLATFORMS INC,767292105,3935.307,4.935,608.226,376.658,,344.89,10.21,109.401,2024
A,USD,USA,45,45301010,148390,FORMFACTOR INC,346375108,1146.215,9.469,29.758,763.599,121.938,77.115,44,69.614,2024
A,USD,USA,45,45102010,148396,XTI AEROSPACE INC,98423K405,24.291,2.776,0.296,3.202,3.996,421.255,0.043,-35.603,2024
A,USD,IRL,45,45202030,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,7739,540,5533,6551,654,210.182,103.27,335,2024
A,USD,USA,45,45102010,153630,SPECTRAL CAPITAL CORP,84757R208,0.114,0,0,0,0.745,67.699,6.19,-3.271,2024
A,USD,USA,45,45201020,154039,NETGEAR INC,64111Q104,850.23,10.837,19.796,673.759,81.082,28.5,27.87,12.363,2024
A,USD,USA,45,45102010,155894,OMNIQ CORP,68217M107,43.589,9.748,0.587,73.573,1.497,10.713,0.181325,-10.002,2024
A,USD,USA,45,45203010,155941,TRACK GROUP INC,89237L101,37.67,0.128,42.825,36.886,2.749,11.864,0.18,-3.081,2024
A,USD,USA,45,45103020,156153,ADEIA INC,00676P107,1097.961,21.502,463.915,376.024,59.598,108.072,13.98,64.623,2024
A,USD,USA,45,45203030,156155,TD SYNNEX CORP,87162W100,30274.479,274.881,4127.107,58452.436,,83.723,118.99,689.091,2024
A,USD,USA,45,45103010,157855,SALESFORCE INC,79466L302,102928,916,11154,37895,5493,962,341.7,6197,2024
A,USD,USA,45,45301020,160213,GSI TECHNOLOGY INC,36241U106,43.317,1.642,8.001,20.518,16.005,25.606,2.03,-10.639,2024
A,USD,KOR,45,45203015,160739,LG DISPLAY CO LTD,50186V102,22243.297,4416.015,5472.493,18016.461,979.981,1000,3.07,-1734.679,2024
A,USD,USA,45,45301020,160888,MONOLITHIC POWER SYSTEMS INC,609839105,3617.097,2.819,12.974,2207.1,324.748,47.823,591.7,1786.7,2024
A,USD,USA,45,45203010,162233,KUSTOM ENTERTAINMENT INC,25382T507,27.737,7.959,0.701,19.65,1.34,5.808,0.5253,-19.844,2024
A,USD,USA,45,45103020,162354,DOLBY LABORATORIES INC,25659T107,3109.928,12.238,34.754,1273.721,263.663,95.393,76.53,261.825,2024
A,USD,CYM,45,45103010,162408,THE9 LTD -ADR,88337K401,87.221,18.495,0.22,15.305,0.117,12.463,14.54,-10.059,2024
A,USD,USA,45,45202030,162643,QUANTUM COMPUTING INC,74766W108,153.559,0.438,1.181,0.373,11.318,129.012,16.55,-68.542,2024
