Active,Curr,Loc,Gcis,Gcis_Sub,Comp_Id,Comp_Name,Isin,Total_Assets,Debt_Liabilities,Debt_Longterm,Rev_Total,RD_Expense,Net_Income,Shares_Out,Fyear
A,KRW,KOR,35,35202010,323545,SINSIN PHARM CO LTD,KR7002800001,129484.086,41669.193,3936.999,106387.869,474.499,4888.498,15.171,2024
A,SEK,SWE,35,35202010,323548,IRLAB THERAPEUTICS AB,SE0012675361,136.212,56.885,3.536,94.628,163.669,-83.129,51.789,2024
A,CNY,CHN,45,45301020,323571,SHANGHAI FULLHAN MICROELECTR,CNE100002PQ5,3881.91,95.007,540.938,1790.367,438.123,257.65,229.592,2024
A,CNY,CHN,45,45201020,323580,GOSPELL DIGITAL TECHNOLOGY,CNE100002JY2,416.415,69.095,18,114.572,17.775,-130.899,167.15,2024
A,CNY,CHN,45,45102010,323585,HENGFENG INFORMATION,CNE100002PZ6,1451.65,238.237,235.097,225.516,27.514,-86.805,164.491,2024
A,HKD,CYM,45,45102010,323603,MICROWARE GROUP LTD,KYG609061075,727.334,50.868,19.191,1491.387,4.708,8.157,270.002,2024
A,SAR,SAU,45,45103010,323631,ARAB SEA INFORMATION SYSTEM,SA1520CJGGH7,202.743,5.9,46.963,43.308,,-17.7,100,2024
A,CNY,CHN,45,45102010,323643,BEIJING VASTDATA TECHNOLOGY,CNE100002YM6,1056.12,6.101,1.526,369.873,67.299,-63.327,302.249,2024
A,CNY,CHN,45,45201020,323678,ADVANCED FIBER RES (ZHUHAI),CNE100002PK8,2951.694,342.153,162.459,964.399,141.491,66.983,249.181,2024
A,CNY,CHN,35,35202010,323697,ZHEJIANG CHENG YI,CNE100002YC7,1728.381,91.549,139.308,712.309,47.085,200.701,318.895,2024
A,CNY,CHN,45,45203010,323699,ZHEJIANG VIEWSHINE INTELLIGE,CNE100002JX4,2423.377,100.303,64.592,1273.498,74.643,33.633,220.634,2024
A,CNY,CHN,45,45301010,323706,JIANGSU JIEJIE MICROELECTRON,CNE100002PG6,8051.942,285.261,521.124,2805.892,271.868,473.038,832.08,2024
A,CNY,CHN,45,45201020,323733,YEALINK NETWORK TECH CO LTD,CNE100002PC5,9774.513,4.594,6.258,5605.74,559.349,2647.857,1262.461,2024
A,INR,IND,45,45203010,323770,NITIRAJ ENGINEERS,INE439T01012,930.044,0.018,0.212,765.172,1.024,48.31,10.251,2024
A,CNY,CHN,45,45201020,323795,SHANGHAI HUACE NAVIGATION,CNE100002PD3,5124.411,126.085,94.035,3251.013,469.019,583.403,549.097,2024
A,JPY,JPN,35,35201010,323800,SOLASIA PHARMA K K,JP3436500007,1362,25,0,316,414,-1941.34,218.0498,2024
A,JPY,JPN,45,45102010,323802,ORO CO LTD,JP3201900002,13590,140,195,7899,98,2072.89,16.0411,2024
A,KRW,KOR,45,45301010,323812,KOMICO LTD,KR7183300003,800342.523,169683.334,117931.887,507138.644,29933.777,55860.311,10.171,2024
A,CNY,CHN,45,45203010,323813,SMS ELECTRIC CO LTD,CNE100002JP0,1165.154,6.448,13.942,674.897,26.215,18.1,126.339,2024
A,KRW,KOR,45,45201020,323836,SEOJIN SYSTEM CO LTD,KR7178320008,2103214.253,540600.224,288029.413,1213752.801,5135.963,84255.873,56.248,2024
A,SEK,SWE,45,45203010,323838,UNIBAP SPACE SOLUTIONS AB,SE0009606809,173.45,0,0,110.291,32.676,4.022,62.305,2024
I,AUD,AUS,45,45103010,323839,BIGTINCAN HOLDINGS LTD,AU000000BTH6,322.731,15.275,1.392,116.688,28.594,-14.11,713.057,2024
A,CNY,CHN,35,35202010,323873,JIANGXI SYNERGY PHARMA CO,CNE100002P83,3319.552,303.222,399.532,757.933,59.447,106.584,420.122,2024
A,SEK,SWE,35,35201010,323874,ISOFOL MEDICAL AB,SE0009581051,98.417,0,0,0,,-43.488,161.515,2024
A,KRW,KOR,45,45301010,323879,ELP CORP,KR7063760003,75632.478,3119.982,209.178,28010.841,3756,-1319.776,8.5,2024
I,NOK,NOR,35,35201010,323896,BERGENBIO ASA,,155.796,0.442,0.818,0.848,117.1,-139.282,39.087,2024
A,USD,BEL,45,45301020,323910,X-FAB SILICON FOUNDRIES SE,BE0974310428,1906.713,44.517,369.616,816.383,54.693,61.526,130.632,2024
A,KRW,KOR,45,45201020,323913,UBIQUOSS INC,KR7264450008,202677.873,2932.798,1027.729,103793.32,9784.784,21280.128,14.917,2024
A,GBP,GBR,35,35201010,323919,SKINBIOTHERAPEUTICS PLC,GB00BF33H870,5.215,0.779,0.04,1.209,0.563,-2.876,202.255,2024
A,AUD,AUS,45,45103010,323930,I SYNERGY GROUP LTD,AU000000IS34,0.284,1.202,0.003,0.96,0.155,-0.279,376.218,2024
A,SEK,SWE,45,45103010,323936,BRIOX AB,SE0008588131,50.595,0.186,0,25.77,11.738,-28.163,66.61,2024
A,KRW,KOR,45,45203010,323942,UNION BIOMETRICS CO LTD,KR7203450002,70921.949,8160.187,177.311,56745.519,3404.387,4948.748,12.314,2024
A,CNY,CHN,35,35201010,323950,GUANGDONG HYBRIBIO BIOTECH,CNE100002N51,4622.985,29.533,57.979,806.72,87.228,-654.882,635.302,2024
A,KRW,KOR,45,45301010,323962,ADVANCED PROCESS SYSTEMS,KR7265520007,599773.343,72316.998,37407.106,516698.011,26561.676,51784.132,15.02,2024
A,CNY,CHN,35,35202010,323963,NINGBO MENOVO PHARMA CO,CNE100002Y25,4651.221,677.56,663.966,1368.194,99.652,66.807,218.755,2024
A,HKD,CYM,45,45203030,323970,EDVANCE INTL HOLDINGS LTD,KYG290121048,894.215,21.552,16.434,734.346,,24.547,1004.217,2024
A,AUD,AUS,45,45103010,323979,NOVATTI GROUP LTD,AU000000NOV3,123.857,1.123,2.292,42.899,0.329,-17.041,355.75,2024
A,AUD,AUS,45,45103010,323980,8COMMON LTD,AU0000008CO0,3.147,0,0,8.123,0.593,-2.548,224.095,2024
A,CNY,CHN,45,45201020,323985,FIBOCOM WIRELESS,CNE100002P67,7549.055,1091.876,200.653,8124.886,686.893,667.964,765.565,2024
A,CNY,CHN,45,45301010,323996,HANGZHOU CHANGCHUAN TECH CO,CNE100002Q09,7257.174,781.215,702.054,3354.268,656.344,458.433,625.145,2024
A,INR,IND,45,45103010,324021,OCTAWARE TECHNOLOGIES LTD,INE208U01019,193.695,0,5.752,157.51,,2.771,3.591,2024
A,JPY,JPN,45,45102010,324026,ASCENTECH K K,JP3120110006,9309,0,0,14586,22,859.542,13.9946,2024
A,CNY,CHN,45,45102010,324030,ZHENGYUAN ZHIHUI GROUP CO,CNE100002N77,2857.566,616.481,344.362,1194.849,154.982,11.992,138.783,2024
A,MYR,AUS,45,45202030,324055,ADVANCETC LTD,AU000000A880,0.262,2.629,6.693,,,-3.627,436.224,2024
A,CNY,CHN,45,45103020,324033,KOAL SOFTWARE CO LTD,CNE100002XS5,1669.821,19.946,46.013,529.273,86.417,36.812,207.137,2024
A,CNY,CHN,35,35202010,324034,SHAANXI KANGHUI PHARMA CO,CNE100002XT3,1887.842,293.616,338.213,544.401,10.247,-89.626,99.88,2024
A,CNY,CHN,45,45201020,324035,RAISECOM TECHNOLOGY CO LTD,CNE100002RC1,2677.652,242.095,18.541,1367.572,323.485,-122.489,429.233,2024
A,CNY,CHN,45,45301010,324036,NANJING SANCHAO ADVANCED,CNE100002MK5,971.743,104.19,61.872,344.384,36.34,-140.938,114.212,2024
A,SEK,SWE,45,45103020,324040,SAFESTATE GROUP AB PUBL,SE0019763988,74.991,0,0,25.81,14.984,-5.358,28.41,2024
A,SEK,SWE,45,45203010,324041,FRONTWALKER AB (PUBL),SE0003088541,28.634,2.908,1.737,50.875,,-23.534,123.488,2024
A,AUD,AUS,45,45103010,324059,HARVEST TECHNOLOGY GROUP LTD,AU0000082422,3.489,5.568,1.029,4.32,2.4,-12.663,811.858,2024
A,CNY,CHN,45,45301020,324068,HAINAN DRINDA NEW ENERGY,CNE100002QL4,16459.43,2494.876,2491.136,9924.064,198.72,-591.113,227.416,2024
A,CNY,CHN,45,45203015,324073,JIANGSU TRANSIMAGE TECH CO,CNE100002QK6,3927.793,753.003,316.42,1945.004,107.668,-73.474,289.522,2024
A,CNY,CHN,45,45203015,324074,OLYMPIC CIRCUIT TECHNOLOGY,CNE100002XQ9,8988.996,439.358,0.155,4724.121,204.148,674.745,719.412,2024
A,CNY,CHN,45,45201020,324076,SHENZHEN FRIENDCOM TECH DEV,CNE100002MW0,1461.219,3.595,4.135,1006.844,74.93,198.168,200,2024
A,SEK,SWE,45,45103010,324082,XMREALITY AB,SE0009664188,29.081,1.667,0.139,23.948,6.15,-23.276,619.429,2024
A,KRW,KOR,45,45301010,324085,HANA MATERIALS INC,KR7166090001,573884.328,89900.237,88797.211,251646.191,7372,31756.595,19.48,2024
A,AUD,AUS,35,35201010,324093,RACURA ONCOLOGY LTD,AU000000RAC3,20.229,0,0,0,10.977,-13.819,170.304,2024
A,AUD,AUS,35,35201010,324094,NOXOPHARM LTD,AU000000NOX9,6.784,0,0,0,2.935,-3.578,292.238,2024
A,AUD,AUS,45,45103020,324097,QORIA LIMITED,AU0000278491,297.406,7.685,36.029,99.449,,-54.77,1187.966,2024
I,AUD,AUS,35,35202010,324102,BOD SCIENCE LIMITED,AU0000181331,2.307,1.831,0,0.876,1.206,-6.413,177.338,2024
A,CNY,CHN,45,45203015,324136,SHENZHEN FLUENCE T,CNE100002NC0,2035.662,769.488,285.513,692.214,69.011,-418.058,457.321,2024
A,USD,AUS,45,45201020,324138,MOBILICOM LTD,AU000000MOB7,10.843,0.211,0.016,3.181,2.127,-8.01,2059.299,2024
A,CNY,CHN,35,35201010,324139,LIFECOME BIOCHEMIS,CNE100002QH2,1491.671,746.416,169.392,649.373,35.557,-444.864,155.416,2024
A,AUD,AUS,35,35202010,324146,CANN GROUP LTD,AU000000CAN2,92.771,72.045,0.421,15.373,0.755,-51.242,445.846,2024
A,CNY,CHN,45,45301020,324147,OMNIVISION INTEGRATED CIRCUI,CNE100002XM8,38964.573,3638.373,6092.809,25669.793,2707.331,3323.243,1199.954,2024
A,SEK,SWE,35,35201010,324153,ACOUSORT AB,SE0009189608,12.324,0,0,4.737,,-15.078,14.934,2024
A,SEK,SWE,35,35202010,324154,ACUCORT AB,SE0009695927,45.272,0,0,7.717,,-17.398,119.17,2024
A,SEK,SWE,35,35202010,324155,ANNEXIN PHARMACEUTICALS AB,SE0025159387,19.036,0,0,0,40.811,-50.252,532.979,2024
A,SEK,SWE,35,35201010,324156,BIOVICA INTERNATIONAL AB,SE0008613731,64.949,2.915,1.736,8.619,4.337,-87.624,91.515,2024
A,PLN,POL,45,45103010,324162,MILISYSTEM S A,PL2INTC00018,4.336,0.097,0,4.299,,0.275,11,2024
A,PLN,POL,45,45102010,324166,YOSHI INNOVATION S.A.,PLACREO00019,16.113,0.192,0,0.581,,-5.257,23.635,2024
A,PLN,POL,45,45203010,324186,BINARY HELIX SA,PLBNRHL00013,2.743,0,0,0.202,,0.037,5.173,2024
A,PLN,POL,45,45103020,324313,FINTECH SA,PLJRSDB00015,25.341,3.206,0.906,14.012,,0.061,73.052,2024
A,SEK,SWE,35,35202010,324227,KLARIA PHARMA HOLDING AB,SE0007280326,57.268,23.809,0.617,2.248,22.105,-47.75,144.759,2024
A,PLN,POL,35,35202010,324235,LABOCANNA SA,PLCCTLS00017,8.087,0,0,1.011,,-0.442,21.197,2024
A,CNY,CHN,35,35202010,324249,ZHEJIANG AUSUN PHARMA CO LTD,CNE100002XK2,2982.39,271.346,1.082,795.066,100.419,206.791,830.297,2024
A,TRY,TUR,35,35103010,324258,FONET BILGI TEKNOL,TREFONT00010,1206.564,19.413,10.661,480.555,65.585,150.239,136,2024
A,KRW,KOR,45,45301020,324264,RAON ROBOTICS INC,KR7232680009,61404.943,5428.624,11571.868,49240.288,3779,5231.475,11.917,2024
A,DKK,DNK,35,35201010,324268,INITIATOR PHARMA A/S,DK0060775872,15.835,0,0,0,1.778,-12.932,56.158,2024
A,PLN,POL,35,35201010,324288,GENOMED SA,PLGNOMD00024,12.398,0,0,23.007,,1.105,0.648,2024
A,PLN,POL,45,45102010,324309,SEVENET SA,PLSVNET00019,140.18,3.729,1.059,140.415,,1.463,10.094,2024
A,PLN,POL,45,45203030,324323,VIDIS SA,PLVIDIS00014,51.376,14.178,4.018,98.726,,-0.131,2.421,2024
A,AUD,AUS,35,35202010,324328,EPSILON HEALTHCARE LTD,AU0000137598,10.455,7.885,0,5.6,,-5.494,345.354,2024
A,CNY,CHN,45,45203010,324330,SHENZHEN GENVICT,CNE100002QG4,2648.991,10.633,8.688,573.494,59.387,78.755,173.556,2024
A,CNY,CHN,45,45203010,324331,GUANGDONG SENSSUN,CNE100002QF6,8136.121,1745.686,1162.218,5854.462,544.709,155.26,132.076,2024
A,PLN,POL,45,45102010,324343,VR FACTORY GAMES S A,PLSFLND00011,15.341,,,3.382,,,,2024
A,PLN,POL,45,45103010,324351,LOGINTRADE SA,PLLGNTD00017,9.239,0.278,1.374,9.807,,0.986,1.749,2024
A,PLN,POL,45,45103010,324353,SUNTECH SA,PLSNTCH00012,37.655,0.801,0,44.855,,3.101,10.94,2024
A,PLN,POL,45,45103010,324360,SYNERGA.FUND S A,PLMWTNS00010,2.317,0.894,0,0,,-1.057,27.31,2024
A,PLN,POL,45,45103010,324366,M4B SA,PLM4B0000017,47.658,13.602,1.658,51.023,,0.262,7.391,2024
A,PLN,POL,45,45102010,324367,MAKOLAB SA,PLMKLAB00023,42.572,0.241,0.222,75.144,,4.753,6.987,2024
A,CNY,CHN,35,35201010,324368,YANTAI ZHENGHAI BIOTECHNOLOG,CNE100002NZ1,980.114,0,0,362.934,39.522,134.639,177.64,2024
A,SEK,SWE,45,45203010,324369,MANTEX AB,SE0023467451,36.339,1.701,0,2.663,,-26.074,668.217,2024
A,PLN,POL,45,45203010,324383,SYGNIS SA,PLMODE000019,50.789,4.941,0.251,9.801,,-11.292,,2024
A,PLN,POL,45,45103020,324389,GENERATIONIS AI SA,PLINFRA00015,1.771,0.225,0,1.25,,0.001,1.122,2024
A,PLN,POL,45,45102010,324401,KBJ SA,PLKBJ0000016,74.024,0.314,2.832,108.541,,6.911,2.057,2024
A,PLN,POL,35,35202010,324417,CANNABIS POLAND S.A,PLBLOCM00013,4.187,0.083,0,0.25,,-2.044,49.204,2024
A,PLN,POL,45,45103010,324431,ONE2TRIBE S A,PLJWASA00013,30.306,0.852,0.859,14.074,0.822,-1.303,55.22,2024
A,SEK,SWE,45,45203015,324447,SYNEXO GROUP AB,SE0000619371,12.965,2.373,0.065,14.051,,-12.037,64.991,2024
A,CNY,CHN,35,35202010,324469,GUIYANG XINTIAN PH,CNE100002QB5,1950.501,332.015,228.169,856.874,40.474,52.323,235.298,2024
A,CNY,CHN,45,45203010,324470,SHENZHEN MINDE ELECTRONICS,CNE100002NX6,1590.428,204.948,211.836,409.439,27.685,-113.916,170.975,2024
A,CNY,CHN,35,35202010,324477,TIANSHENG PHARMA GROUP CO,CNE100002QC3,2736.124,130.614,236.993,528.904,22.752,-87.404,318,2024
I,AUD,AUS,35,35201010,324494,BERONI GROUP LTD,AU000000BTG8,7.448,1.155,0.373,0.317,0.372,-10.607,28.122,2024
A,USD,AUS,45,45203010,324500,ELSIGHT LTD,AU000000ELS4,2.26,0.108,0.072,2.029,1.56,-3.871,181.041,2024
A,CNY,CHN,45,45103010,324506,FUJIAN APEX SOFTWARE CO LTD,CNE100002X75,1821.027,0,0,663.731,152.477,193.99,205.387,2024
A,CNY,CHN,45,45203015,324516,XIAMEN HONGXIN ELECTRONICS,CNE100002NW8,6606.706,1196.023,1043.949,5787.871,123.425,56.816,481.669,2024
A,SEK,SWE,45,45103010,324532,TERRANET HOLDING,SE0009806045,52.88,9.111,1.404,3.951,,-39.123,1192.658,2024
A,CNY,CHN,45,45203015,324550,SHENZHEN SUNNYPOL OPTOELECTR,CNE100002Q82,5256.341,1463.252,351.991,2573.549,185.935,68.091,173.507,2024
A,KRW,KOR,45,45103020,324562,JIRANSECURITY CO,KR7208350009,85103.438,1782.194,10892.559,34122.988,1436.394,-1333.108,7.722,2024
A,KRW,KOR,45,45301010,324566,RNT-X CO LTD,KR7123010001,52469.35,9374.268,5974.83,39350.756,752.182,-14563.87,32.422,2024
A,VND,VNM,35,35202010,324591,CENTRAL PHARMACTL JSC NO.3,VN000000DP36,607776.711,0,0,417485.438,,121171.579,21.5,2024
A,JPY,JPN,45,45102010,324757,ECOMOTT INC,JP3161290006,2584,608,336,2692,2,-69.163,5.2702,2024
A,CNY,CHN,45,45201020,324603,NANJING HUAMAI TEC,CNE100002FT0,1565.556,109.666,64.808,864.58,45.625,14.57,160.59,2024
A,CNY,CHN,45,45201020,324612,EMBEDWAY TECHNOLOGIES,CNE100002X26,2006.25,317.759,44.683,1119.117,142.189,26.849,320.209,2024
A,KRW,KOR,45,45301010,324613,PHILOPTICS CO LTD,KR7161580006,382748.069,60211.403,6196.261,410893.769,18047.55,21476.685,22.85,2024
A,GBP,GBR,45,45103010,324616,ALFA FINANCIAL SOF,GB00BDHXPG30,84.7,0.1,9.2,109.9,3.1,25.6,295.141,2024
A,CNY,CHN,45,45103020,324618,ZHONGFU INFORMATION INC,CNE100002NF3,1972.6,294.273,2.405,784.264,221.247,-125.159,260.392,2024
A,SEK,SWE,35,35202010,324654,ENORAMA PHARMA AB,SE0008216329,15.894,0,0,15.768,19.967,-43.806,60.473,2024
A,SEK,SWE,35,35201010,324655,EXPRES BIOTECH HLD,SE0023261292,104.91,0.36,1.437,3.013,26.656,-36.038,2.658,2024
A,SEK,SWE,45,45201020,324656,GAPWAVES AB,SE0009155518,130.987,0,0,66.079,1.498,-52.07,23.479,2024
A,SEK,SWE,45,45203010,324657,GASPOROX AB,SE0008991624,39.968,0.72,1.604,40.13,3.769,-2.676,9.353,2024
A,EUR,FRA,35,35201010,324677,VALBIOTIS SA,FR0013254851,19.605,2.182,3.537,0.175,4.638,-10.025,15.767,2024
A,CNY,CYM,45,45301020,324681,RISECOMM GROUP,KYG7573R1478,236.573,190.204,56.94,122.298,22.613,-73.543,255.729,2024
A,SEK,SWE,35,35201010,324683,INTERVACC AB,SE0009607252,187.317,0.039,0.106,11.787,17.33,-75.515,75.736,2024
A,CNY,CHN,45,45301020,324705,SG MICRO CORP,CNE100002NT4,5771.12,56.144,48.491,3346.983,870.747,500.248,473.45,2024
A,CNY,CHN,45,45103010,324713,CLIENT SERVICE INT,CNE100002NH9,2329.304,244.977,808.925,842.518,146.685,-534.586,478.437,2024
A,CNY,CYM,35,35203010,324727,WUXI BIOLOGICS (CAYMAN) INC,KYG970081173,56977.435,2619.006,2320.843,18675.371,773.197,3356.081,4105.938,2024
A,EUR,DEU,45,45103010,324746,SMART EQUITY AG,DE000A0SMVD5,3.368,,,2.534,,0.932,,2024
A,CHF,CHE,35,35201010,324769,IDORSIA LTD,CH0363463438,505.895,208.586,1048.065,112.508,143.666,-263.757,188.744,2024
A,CNY,CHN,35,35201010,324773,SHENZHEN WEIGUANG,CNE100002Q58,3297.444,127.869,569.416,1192.654,49.053,253.516,226.8,2024
A,CNY,CHN,45,45301020,324774,KONFOONG MATERIALS,CNE100002NL1,8689.444,1246.811,1431.365,3463.92,217.29,400.564,264.318,2024
A,SEK,SWE,35,35201010,324780,BONESUPPORT HLG,SE0009858152,879.691,6.929,7.66,898.727,77.434,133.754,65.859,2024
A,CNY,CHN,45,45203010,324796,BEIJING BEETECH IN,CNE100002NM9,1471.106,8.514,8.582,762.314,86.639,-141.973,204.636,2024
A,CNY,CHN,45,45203020,324800,SUZHOU ETRON TECHN,CNE100002QT7,2331.119,84.035,25.71,2159.42,116.99,184.149,158.161,2024
A,EUR,FIN,45,45103010,324805,ENERSIZE OYJ,FI4000233317,0.607,0,0,0.309,0.137,-1.381,3863.245,2024
A,CNY,CHN,45,45201020,324819,MEIG SMART TECHNOLOGY CO,CNE100002Q41,2759.555,361.197,1.417,2808.563,270.049,135.572,260.996,2024
A,JPY,JPN,45,45102010,324828,SYS HOLDINGS CO,JP3164200002,6610,595,629,12397,,471.644,10.4771,2024
A,DKK,DNK,45,45103010,324852,UNLIMIT GROUP A/S,DK0060816148,12.1,0,0,0,,-5.349,1337.163,2024
A,CNY,CHN,45,45203015,324855,SHENZHENJINGQUANHUA ELECTRON,CNE100002MY6,3246.092,371.966,92.47,2978.06,138.441,38.219,269.363,2024
A,TWD,TWN,35,35202010,324889,SINEW PHARMA INC,TW0006634009,1226.142,2.82,0,0,131.912,-150.37,71.315,2024
A,USD,ISR,45,45201020,324860,ETHERNITY NETWORKS,IL0011410359,5.885,0.377,0,1.384,3.743,-5.833,1000,2024
A,INR,IND,35,35202010,324865,ERIS LIFESCIENCES,INE406M01024,70331.7,6962,17817.2,28792.6,11.7,3518.4,136.163,2024
A,AUD,AUS,45,45203020,324873,AUDINATE GROUP LTD,AU000000AD88,189.474,1.041,2.406,91.483,13.983,10.236,83.109,2024
A,TWD,TWN,45,45203020,324882,GOLDTEK TECHNOLOGY,TW0006638000,3456.951,334.743,200.058,2760.697,167.316,32.904,30,2024
A,INR,IND,45,45201020,324885,TEJAS NETWORKS LTD,INE010J01012,104619.7,31615.4,2453.3,84549.6,1655.3,4465.3,176.322,2024
A,PLN,POL,45,45202030,324896,MAXCOM SA,PLMXCMS00016,78.93,12.569,0.182,112.51,,-1.14,2.7,2024
A,CNY,CHN,45,45301020,324899,FUJIAN RAYNEN,CNE100002QS9,2348.465,479.643,61.521,1907.824,123.206,36.929,207.545,2024
A,CNY,CHN,35,35201010,324902,GETEIN BIOTECH INC,CNE100002RR9,3707.375,579.946,1.625,1149.222,181.207,223.636,507.154,2024
A,CNY,CHN,45,45301020,324908,SHENZHEN FINE MADE,CNE100002NR8,2637.844,553.258,93.943,678.615,149.811,-241.509,217.724,2024
A,CNY,CHN,35,35202010,324929,TIBET WEIXINKANG MEDICINE,CNE100002QQ3,1853.686,2.885,2.383,1300.016,116.01,246.169,432.335,2024
A,USD,CYM,45,45203015,324930,FOXCONN INTERCONNE,KYG3R83K1037,5470.183,913.715,686.685,4451.494,334.797,153.732,7087.284,2024
I,TWD,CYM,45,45301010,324933,GENES TECH GROUP H,KYG3825A1076,2444.504,481.384,138.648,931.958,1.194,24.28,1000,2024
A,KRW,KOR,45,45301010,324942,INNOX ADVANCED MATERIALS,KR7272290008,825970.502,91370.819,192660.481,422809.289,19271.658,70711.493,18.821,2024
A,CNY,CHN,35,35202010,324948,NANJING KING-FRIEN,CNE100002WP3,9509.95,1244.255,834.438,3917.729,329.922,826.145,1615.635,2024
A,KRW,KOR,45,45301010,324953,V ONE TECH CO LTD,KR7251630000,198247.841,21727.718,3553.633,72731.874,3985.523,-3212.531,15.263,2024
A,CNY,CHN,45,45301020,324957,HUNAN GOKE MICROELECTRONICS,CNE100002NQ0,7667.634,1967.58,213.464,1977.892,521.945,97.155,216.006,2024
A,CNY,CHN,35,35201010,324986,BGI GENOMICS CO LT,CNE100003449,12542.286,82.463,388.81,3842.322,606.175,-902.691,412.378,2024
A,HKD,CYM,45,45201020,324987,TRANSTECH OPTELCM,KYG9010C1050,395.031,25.3,0,148.017,,-94.846,260,2024
A,KRW,KOR,45,45301010,325005,HIMS CO LTD,KR7238490007,86681.039,6222.588,21.831,61263.781,5601.846,2710.626,11.1,2024
A,KRW,KOR,35,35202010,325009,JEIL PHARMACEUTICA,KR7271980005,525699.687,72970.699,2724.588,704542.027,40814,-29967.852,14.572,2024
A,EUR,ITA,45,45203010,325036,SIT SPA,IT0005262149,386.775,32.11,130.541,299.538,15,-31.618,24.46,2024
A,SEK,SWE,45,45103010,325046,SEAMLESS DIST SYS,SE0009994445,434.6,233.32,0,226.442,37.147,-11.816,19.036,2024
A,AUD,AUS,45,45203010,325069,SPECTUR LTD NPV,AU000000SP35,4.564,0.151,0.686,8.186,0.099,-2.578,267.498,2024
A,CNY,CHN,45,45102010,325078,CHENGDU INFORMATIO,CNE100003464,1192.791,14.934,3.416,500.985,40.104,9.578,296.386,2024
A,CNY,CHN,45,45203015,325086,ELECTRIC CONNECTOR,CNE100003472,7414.956,60.076,214.753,4606.049,397.534,622.309,418.934,2024
A,KRW,KOR,45,45103020,325090,GENIANS INC,KR7263860009,69299.301,288.337,200.884,49605.421,8341.627,10908.598,8.627,2024
A,SEK,SWE,45,45203010,325092,REALFICTION HLG AB,SE0009920994,89.05,21.212,0,18.619,,-18.415,19.951,2024
A,CNY,CHN,45,45103010,325104,LONGSHINE TECHNOLOGY GRP CO,CNE1000034B7,9792.773,426.176,499.577,4479.344,531.137,-250.277,1110.626,2024
A,CNY,CHN,35,35201010,325122,AMOY DIAGNOSTICS C,CNE1000034D3,2064.802,48.524,8.732,1104.309,216.114,254.863,393.761,2024
A,GBP,IMN,45,45203015,325128,STRIX GROUP PLC,IM00BF0FMG91,172.152,12.359,71.352,143.968,3.153,1.938,229.86,2024
A,CNY,CHN,45,45103010,325134,GUANGZHOU SIE CONS,CNE1000034G6,4087.155,297.452,271.15,2388.414,262.774,139.378,406.325,2024
A,CNY,CHN,45,45203015,325149,SHENZHEN CDL PRECI,CNE1000034F8,2125.989,216.218,70.351,1523.031,80.339,-154.994,259.44,2024
A,GBP,GBR,45,45103020,325152,GETBUSY PLC,GB00BG0TSD71,11.429,0.361,2.437,21.445,4.11,0.897,50.691,2024
A,CNY,CHN,35,35201010,325170,WUHAN HITECK BIOLOGICAL,CNE1000034C5,2936.634,27.172,16.879,645.701,121.745,-69.349,130.894,2024
A,INR,IND,45,45103010,325172,GLOBALSPACE TECHNO,INE632W01016,680.622,88.814,8.055,430.458,,-19.992,34.37,2024
A,CNY,CHN,45,45202030,325182,SHENZHEN CHENGTIAN,CNE1000034J0,790.091,4.157,6.695,318.748,14.618,11.573,113.955,2024
A,CNY,CHN,45,45203015,325189,UNION OPTECH CO LT,CNE1000034L6,3015.328,352.9,331.847,1833.276,213.574,38.563,269.049,2024
A,INR,IND,45,45103010,325199,UNIPRO TECHS LTD,INE448F01012,38.815,0,18.22,0,,-3.503,6.085,2024
A,SEK,SWE,35,35201010,325205,NEXTCELL PHARMA AB,SE0009723125,81.288,0,0,10.665,,-41.96,73.091,2024
A,KRW,KOR,45,45301010,325210,POINT ENGINEERING,KR7256630005,97877.982,7106.752,14565.112,31012.489,1696,1354.553,56.917,2024
A,TWD,TWN,45,45301010,325213,GALLANT MICRO MACH,TW0006640006,3864.077,726.262,339.154,2441.879,151.127,412.772,28.037,2024
A,VND,VNM,35,35202010,325224,VIDIPHA CENTRAL PH,VN000000VDP2,1125829.34,258437.902,0,934486.823,,71823.218,22.083,2024
A,CNY,CHN,35,35202010,325246,ZHEJIANG SHENGDA B,CNE100002W43,1785.311,31.737,231.493,826.615,43.762,29.424,169.316,2024
A,TWD,TWN,35,35201010,325254,KIM FOREST ENTERPR,TW0006645005,1139.259,113.963,250.396,501.527,26.247,-159.878,60.864,2024
A,CNY,CHN,35,35203010,325258,JOINN LABORATORIES,CNE100002W27,9396.153,39.374,21.6,2018.334,92.956,74.075,,2024
A,KRW,KOR,45,45203015,325280,DERKWOO ELECTRONIC,KR7263600009,209526.099,29668.914,41157.613,160950.429,4901.785,-483.041,15.93,2024
A,CNY,CHN,45,45201020,325297,WANMA TECHNOLOGY C,CNE1000034S1,1088.326,70.548,60.588,556.889,47.737,41.308,134,2024
A,TWD,TWN,45,45203010,325326,DAS TECHNOLOGY CO,TW0006648009,1087.696,169.113,67.374,437.459,24.418,-161.256,49,2024
A,KRW,KOR,35,35201010,325332,ABION INC,KR7203400007,63782.309,17188.53,27.564,759.684,29393.845,-43381.471,28.637,2024
